Unnamed: 0	article_id	article_auteur	article_détail	article_titre	revue_annee	revue_numero	article_page	Unnamed: 8
104.0	AHMC-35-597	la Société de Médecine de Chatel-Guyon		II. Chronique documentaire. Les indications de la cure de Chatel-Guyon chez les coloniaux.	1937	35	597	
107.0	AHMC-35-625	F. Cazanove	Étude générale	I. Mémoires originaux. Étude sur un cas de fièvre jaune observé à Brazzaville.	1937	35	625	
110.0	AHMC-35-648	J.-E. Martial. I	L'alimentation indigène selon les régions de l'Afrique Occidentale française-L'alimentation indigène d'après les données de la physiologie-La politique alimentaire en Afrique Occidentale française	L'alimentation indigène en Afrique Occidentale française.	1937	35	648	
115.0	AHMC-35-688	Pierre Chesneau	La mortalité infantile en Nord-Annam/Les causesdeLa mortalité infantile en Nord-Annam/La lutte contre la mortalité infantile en Nord-Annam	I. Mémoires originaux. Natalité et mortalité infantile en Nord-Annam.	1937	35	688	
118.0	AHMC-35-744	Franck Guichard		I. Mémoires originaux. Contribution à l'établissement des limites des composants des laits de vache de la région de Hanoï.	1937	35	744	
119.0	AHMC-35-748	G. Ledentu ;M. Peltier	Chapitre II. Maladies endémo-épidémiques	II. Chronique documentaire. Les maladies transmissibles observées dans les colonies françaises et territoires sous mandat pendant l'année 1935.	1937	35	748	
122.0	AHMC-35-928	Hervé		Note sur la leishmaniose cutanée au Cameroun.	1937	35	928	
123.0	AHMC-35-935	P. Huard;F. Guichard 		II. Chronique documentaire. Utilisation chirurgicale de l'essence de cajeput.	1937	35	935	
125.0	AHMC-35-939	J. Malval		L'obstétrique à Shanghaï.	1937	35	939	
126.0	AHMC-35-947	F. J. Vernier 		II. Chronique documentaire. Le service chirurgical aux îles Saint-Pierre et Miquelon.	1937	35	947	
127.0	AHMC-35-954	J. A. Leitner ; J.Raboisson 		II. Chronique documentaire. Considérations sur la pathologie chirurgicale du pacifique austral.	1937	35	954	
128.0	AHMC-35-964	F. M. A. Legendre 		II. Chronique documentaire. Première enquête d'ensemble sur l'endémicité palustre au Cambodge.	1937	35	964	
129.0	AHMC-35-976	Le Rouzic		II. Chronique documentaire. Note complémentaire sur le choléra à Karikal au cours de ces trois dernières années.	1937	35	976	
130.0	AHMC-35-979	D. Buquet ;J. Fournier 		À propos d'un cas de syphilis familiale.	1937	35	979	
131.0	AHMC-35-988	Le Bihan		II. Chronique documentaire. Note sur la lèpre dans le département du M'Bomou (Afrique Équatoriale française).	1937	35	988	
147.0	AHMC-35-1033	M	Lefèvre	I. Mémoires originaux. Considérations sur une fièvre éruptive identifiable à la variole ayant sévi dans le territoire du Cameroun en 1935-1936.	1937	35	1033	
148.0	AHMC-35-1045	MM. Les Docteurs J. R. P. Boulnois, Malbrant et A	Doher	Essai d'étude d'une maladie éruptive, épidémique, simulant, comme aspect, la variole et la varicelle mais nettement différenciée au Centre Afrique : L'Abou Moukmouk et qui est peut-être l'alastrim.	1937	35	1045	
149.0	AHMC-35-1059	J. R. P. Boulnois ;Malbrant ;A. Doher	Transmissibilité à l'Européen de l'Abou Moukmouk/ Formes cliniques de l'Abou Moukmouk d'après les 85 premiers cas / Abou Moukmouk et alastrim / Recherche d’un vaccin / Traitement	 I. Mémoires originaux. Essai d'étude d'une maladie éruptive, épidémique, simulant, comme aspect, la variole et la varicelle mais nettement différenciée au Centre Afrique : L'Abou Moukmouk et qui est peut-être l'alastrim.	1937	35	1059	
	AHMC-35-1076	Lefèvre		 I. Mémoires originaux. Recherches sur la durée de l'immunité vaccinale chez le noir du Cameroun.	1937	35	1076	
	AHMC-35-1081	Boulnois		Durée de l'immunité vaccinale laissée par le vaccin sec et ses conséquences pratiques pour la prophylaxie de la variole au Tchad (A. E. F.).	1937	35	1081	
	AHMC-35-1093	Drogoz ;Henric	Historique-Alimentation-Eau/ Symptomatologie /Association béribéri scorbut / Iguindi/Étiologie/ Traitement/Prophylaxie	4 I. Mémoires originaux. Le scorbut dans les troupes sénégalaises en Mauritanie.	1937	35	1093	
166.0	AHMC-35-1132	J. E. Martial	Titre premier. Généralités / Titre II. Le paludisme dans la troupe/ Titre III. Le paludisme dans la population civile / Titre IV. Prophylaxie du paludisme à Lang Son/ Bibliographie	2 I. Mémoires originaux. Le paludisme à Lang Son.	1937	35	113	
170.0	AHMC-35-1207	G. Ledentu ;M. Peltier	Deuxième partie	7 II. Chronique documentaire. Les maladies transmissibles observées dans les colonies françaises et territoires sous mandat pendant l'année 1935.	1937	35	120	
173.0	AHMC-35-1335	Marneffe	Epidémiologie	Notes sur le paludisme à Java.	1937	35	133	
176.0	AHMC-35-1357	Perrier		Relations entre l'acidité et le pouvoir rotatoire des huiles antilépreuses.	1937	35	135	
177.0	AHMC-35-1366	D'Anella;R. Tourenc 		Sur deux cas de tumeurs rares du tractus intestinal observées à l'hôpital indigène de Yaoundé (Cameroun).	1937	35	136	
0.0	AHMC-36-5	G. Moustardier		I. Mémoires originaux. Contribution à l'étude du cancer dans la race malgache (à propos de 61 cas de tumeurs malignes observées chez les indigènes de Madagascar).	1938	36	5	
2.0	AHMC-36-21	Beautes	Historique	I. Mémoires originaux. Service de prophylaxie et de traitement de la trypanosomiase dans le Nord-Dahomey.	1938	36	21	
9.0	AHMC-36-85	Hervé Floch		I. Mémoires originaux. Étude clinique et bactériologique d'une épidémie de pneumococcie atteignant en mer un contingent de tirailleurs.	1938	36	85	
14.0	AHMC-36-126	Raoult André		I. Mémoires originaux. La coloration du suc ganglionnaire dans la recherche du trypanosome en équipe de prospection.	1938	36	126	
15.0	AHMC-36-138	Jean Guibert		I. Mémoires originaux. La ponction de la moelle osseuse. Excellente méthode pour la mise en évidence chez l'homme de trypanosoma gambiense. Nécessité de la coloration de l'étalement du suc ganglionnaire.	1938	36	138	
16.0	AHMC-36-148	R. Beaudiment	Groupe de l'Afrique Occidentale française	II. Chronique documentaire. La protection de la maternité et de l'enfance dans les colonies françaises en 1936.	1938	36	148	
24.0	AHMC-36-241	J. M. Guibert 		II. Chronique documentaire. La réaction de Pandy dans la trypanosomiase humaine.	1938	36	241	
34.0	AHMC-36-281	P. Huard ;Bigot 	I. Rappel historique -II. Le service de santé militaire aux Indes Néerlandaises -  III. Fonctionnement du service de santé(1) pendant l'année 1935	I. Mémoires originaux. Documents sur l'organisation et le fonctionnement du service de santé militaire des Indes Néerlandaises (Année 1935).	1938	36	281	
35.0	AHMC-36-304	Mautret	L'effort financier accompli. Aspect du problème. Les réalisations. Centres urbains d'importance secondaire. Centres ruraux.Description de l'usine type de 10 mètres cubes par heure. Produits stérilisants	I. Mémoires originaux. Le problème de l'eau potable en milieu rural en Indochine.	1938	36	304	
38.0	AHMC-36-334	C. Durieux ; E.Arquié		I. Mémoires originaux. Intérêt que présente la conservation à basse température d'un échantillon de sang de malade pour le diagnostic des manifestations fébriles dans les pays chauds.	1938	36	334	
39.0	AHMC-36-341	Pierre Chesneau ;Nguyén-Huy-Soan		I. Mémoires originaux. En marge de l'inspection médicale des écoles de la province de Thanh-Hoa (Nord-Annam). Hérédo-syphilis — Adénoïdisme carie dentaire.	1938	36	341	
40.0	AHMC-36-352	Vogel ;Le Rouzic	Les maladies pestilentielles - Lesmaladies endémo-épidémiques	II. Chronique documentaire. Les maladies transmissibles observées dans les colonies françaises et territoires sous mandat pendant l'année 1936.	1938	36	352	
41.0	AHMC-36-520	B. Trinquier ;V. Reynes 		II. Chronique documentaire. Fabrication, en brousse, de vaccins actifs contre les abcès et les ulcères tropicaux.	1938	36	520	
42.0	AHMC-36-524	J. Guibert ;H. Boscq		II. Chronique documentaire. Présence constante chez les trypanosomés non traités ou non guéris de trypanosoma gambiense dans la moelle osseuse. Résultats de 38 nouvelles ponctions du sternum.	1938	36	524	
43.0	AHMC-36-532	E. Cousin ;P. Creac'h 		II. Chronique documentaire. Contribution à l'étude de la lipase de la graine du Ricinus Communis.	1938	36	532	
45.0	AHMC-36-561	H. Marneffe	A. Mesures permanentes. B. Autres mesures 	I. Mémoires originaux. La prophylaxie du paludisme en Malaisie anglaise (île de Singapore).	1938	36	561	
46.0	AHMC-36-583	E. Farinaud	Données épidémiologiques- L'organisation de la Prophylaxie-	I. Mémoires originaux. La prophylaxie du paludisme dans les troupes en campagne.	1938	36	583	
48.0	AHMC-36-609	Sanner ; Destribats	Analyse de quelques symptômes. Formes cliniques. Diagnostic. Traitement. Conclusion.Bibliographie	I. Mémoires originaux. Contribution à l'étude de la fièvre à phlebotomes et des pseudo-dengues (dengue like fevers des auteurs anglais) observées à Diégo-Suarez.	1938	36	609	
	AHMC-36-633	Vogel ;Le Rouzic	Maladies transmissibles communes à la Métropole et aux Colonies-Maladies sociales	II. Chronique documentaire. Les maladies transmissibles observées dans les colonies françaises et territoires sous mandat pendant l'année 1936.	1938	36	633	
49.0	AHMC-36-726	Caro		II. Chronique documentaire. L'épidémie de choléra de 1937 à Haïphong. Les enseignements de la campagne de vaccination.	1938	36	726	
50.0	AHMC-36-731	Porte		La médication stibiée dans le traitement du clou de biskra.	1938	36	731	
51.0	AHMC-36-732	Charbonnier		Emploi des médicaments synthétiques antipalustres au poste de Muong-Boum.	1938	36	732	
61.0	AHMC-36-757	F. Toullec ; Maurice Riou		I. Mémoires originaux. Rapport sur la thérapeutique des avitaminoses de l'adulte en pays tropical(1).	1938	36	757	
62.0	AHMC-36-840	Sanner ;Destribats ;Rarivoson 	Etude clinique	I. Mémoires originaux. Le béribéri à Diégo-Suarez. Relation d'une épidémie et des premiers résultats obtenus à Madagascar à l'aide de la vitamine B1 cristalisée administrée par voie parentérale. — Considérations sur le béribéri infantile.	1938	36	840	
64.0	AHMC-36-862	J. E. Martial	Avant-propos	I. Mémoires originaux. L'acclimatement des blancs en pays chauds. Deux exemples : les Maures du Hodt et la colonisation pénale en Guyane.	1938	36	862	
66.0	AHMC-36-914		I. — Mesures permanentes. II. Mesures semi-permanentes. III. — Mesures en cas d'application d'un régime sanitaire	II. Chronique documentaire. Instruction récapitulative sur la prophylaxie anti-amarile au Sénégal	1938	36	914	
69.0	AHMC-36-946	Gast		II. Chronique documentaire. Deux décades démographiques dans l'archipel des Marquises (1916-1936). Conclusions à en tirer pour l'action médico-sociale.	1938	36	946	
70.0	AHMC-36-954	Vaucel ;P. Guichard 	Analyses bactériologiques. Conclusions générales	II. Chronique documentaire. Observations sur la conservation des laits concentrés sucrés au Tonkin.	1938	36	954	
72.0	AHMC-36-974	Franck Guichard		II. Chronique documentaire. Isolement de faibles quantités de roténone des graines oléagineuses.	1938	36	974	
78.0	AHMC-37-5	G. Lavier	Péritonite bilharzienne. Appendicite bilharzienne. Splénomégalie. Bilharziose pulmonaire.  Lésions cardiaques. Lésions du système nerveux central. Bibliographie	I. Mémoires originaux. La pathologie des bilharzioses à Schistosoma haematobium et S. mansoni à la lumière des travaux récents.	1939	37	5	
79.0	AHMC-37-27	G. Lavier		I. Mémoires originaux. La lutte contre les glossines(1).	1939	37	27	
80.0	AHMC-37-40	A. Hérivaux ;P. Roncin ; Dao Van Thai 	Caractères généraux de l'endémie-Parasites rencontrés- Notion d'un «Paludisme autochtone pur»-  Influences climatiques sur le «Paludisme autochtone pur»- Anophèles adultes. — Gites larvaires- Anophèle vecteur- 	I. Mémoires originaux. Contribution à l'étude de paludisme des Nouvelles-Hébrides. Recherches effectuées à Port-Vila et Alentours.	1939	37	40	
82.0	AHMC-37-62	Chédécal		Contribution à l'étude du comportement trophique des anophélinés, à Hanoï.	1939	37	62	
83.0	AHMC-37-67	P. Ferré		I. Mémoires originaux. Analyse de quelques plantes coloniales à essence.	1939	37	67	
84.0	AHMC-37-76	P. Pétard		I. Mémoires originaux. La végétation madréporique du district de Teavaro (île Moorea). Description et usages de quelques plantes indigènes de Tahiti.	1939	37	76	
85.0	AHMC-37-97		Afrique équatoriale française. Indochine. 	II. Chronique documentaire. La protection de la maternité et de l'enfance indigènes dans les colonies françaises en 1937	1939	37	97	
88.0	AHMC-37-150	E. L. Peyre ;  J. Caussain 		II. Chronique documentaire. La vaccination triple associée (revue générale).	1939	37	150	
89.0	AHMC-37-165	J. Baré	Introduction- Historique de la lutte contre la Lèpre - Organisation du contrôle des malades 	Le service de la lutte contre la lèpre en Nouvelle-Calédonie.	1939	37	165	
92.0	AHMC-37-201	A. Jolly		II. Chronique documentaire. Note sur l'épidémiologie de la fièvre typhoïde à la Guadeloupe et en particulier à Pointe-à-Pitre.	1939	37	201	
93.0	AHMC-37-215	P. Ferré		Le pain de singe.	1939	37	215	
94.0	AHMC-37-220	J. P. Pluchon 		Note sur un procédé de désacidification de l'huile de chaulmoogra injectable.	1939	37	220	
95.0	AHMC-37-225	E. Cousin		II. Chronique documentaire. Quelques réactions communes et différentielles des médicaments de la série de la sulfamide.	1939	37	225	
97.0	AHMC-37-257	E. Vogel ; Riou	I. Les maladies pestilentielles. Peste. CholéraMaladies sociales. Tuberculose. Fièvre jaune. Variole. Typhus exanthématique. Typhus endémiques.  II. Maladies endémo-épidémiques. Paludisme.Fièvre bilieuse hémoglobinurique. Trypanosomiase. Maladies endémo-épidémiques. Fièvres récurrentes. Dysenteries. Parasitisme intestinal. Bilharzioses. Filariose. Dengue. Béribéri. Pian. Ulcères phagédéniques. III. Maladies transmissibles communes à la métropole et aux colonies. Pneumococcies. Grippe. Méningite cérébro-spinale.Poliomyélite. Fièvre typhoïde.Coqueluche. Rougeole.Oreillons.Varicelle.  Scarlatine. Diphtérie.Trachome. Tétanos.Rage. IV. Maladies sociales. Tuberculose.Maladies vénériennes. I. Syphilis. II. Blennorragie.  III. Chancre mou. IV. Lympho-granulomatose inguinale subaiguë. IV. Lympho-granulomatose inguinale subaiguë. Lèpre. Cancer. Alcoolisme. 	Les maladies épidémiques, endémiques et sociales dans les colonies françaises pendant l'année 1937.	1939	37	257	
99.0	AHMC-37-553	P. Longe ;G. Hervé ;J. Benderitter 		I. Mémoires originaux. Au sujet d'une épidémie de méningite cérébro-spinale au 14e R. T. S...	1939	37	553	
100.0	AHMC-37-568	G. Delourmel		I. Mémoires originaux. Contribution à l'étude d'un “faux kinkéliba” cassia occidentalis L...	1939	37	568	
101.0	AHMC-37-578	P. Ferré		L'arsenic dans les vins.	1939	37	578	
102.0	AHMC-37-583	A. Rivoalen		II. Travaux cliniques. Adénopathie cervicale à évolution maligne.	1939	37	583	
103.0	AHMC-37-590	Fournials ;P. Bonnet ;R. Vialard-Goudou 		II. Travaux cliniques. Sur un cas d'intoxication par le plomb ayant entraîné la mort à la suite d'ingestion de pilules anti-opium.	1939	37	590	
104.0	AHMC-37-605	P. Huard;G.  Gineste 	I. Les services sanitaires d'état aux Indes anglaises. II. Rapport officiel concernant la santé de l'armée des Indes pendant l'année 1935	III. Chronique documentaire. Documents sur l'organisation et le fonctionnement du service de santé militaire des Indes anglaises.	1939	37	605	
105.0	AHMC-37-692	E. Cousin		III. Chronique documentaire. Recherche rapide des dérivés sulfamidés dans l'urine.	1939	37	692	
115.0	AHMC-37-719	G. Nicolle;G. Oberlé 		I. Mémoires originaux. Traitement de la pneumonie du noir par le para-amino-phényl-sulfamido-pyridine (693) en milieu tropical.	1939	37	719	
116.0	AHMC-37-734	P. Dubroca		I. Mémoires originaux. Méningite cérébro-spinale au 3e territoire militaire au Tonkin.	1939	37	734	
