article_id,article_auteur,article_titre,article_page,revue_annee,revue_numero
BSPE-13-14,"MONOD (TH.), VELU (H.)",Quelques faits relatifs à la prophylaxie vaccinale contre le charbon bactéridien au Maroc,14,1920,13
BSPE-13-16,TEPPAZ(),Un nouveau cas de rage du chien au Sénégal,16,1920,13
BSPE-13-19,LIONIÈRES (J.),Sur l’évolution des Anaplasma dans le sang des bovidés,19,1920,13
BSPE-13-20,SWELLENGREBEL (N.-H.),Méthode de recherche de rares parasites du paludisme dans le sang périphérique,20,1920,13
BSPE-13-22,BRUMPT (Emile),Xénodiagnostic du paludisme. (Discussion),22,1920,13
BSPE-13-22,ROUBAUD (E.),Diagnostic du paludisme. Discussion,22,1920,13
BSPE-13-23,DELANOË (P.),"Un cas d'infection spontanée du chien par T. marocanum Sergent. Lhéritier et Belleval, 1915",23,1920,13
BSPE-13-27,VAN DEN BRANDEN (F.),Essai de traitement de la trypanosomiase humaine par la collobiase d’antimoine,27,1920,13
BSPE-13-28,LAGRANGE (E.),Sur un cas de bilharziose intestinale à Schistosomum hœmatobium,28,1920,13
BSPE-13-29,MUSSO (L.),Traitement de la gale du dromadaire par le goudron de coloquinte (Deuxième note),29,1920,13
BSPE-13-34,VAN DEN BRANDEN (F.),Gliome du cerveau chez un nègre,34,1920,13
BSPE-13-35,MUNOZ (FERNANDO R ),Le cyanure de mercure dans la fièvre bilieuse hémoglobinuriquc,35,1920,13
BSPE-13-38,JOUVEAU-DÜBREÜIL (H.),Etude clinique sur la fièvre récurrente du Setchouen (Chine occidentale),38,1920,13
BSPE-13-63,SULDEY (E.-W.),Evolution de la formule leucocytaire et altérations sanguines de la Fièvre récurrente,63,1920,13
BSPE-13-98,SCHEIN (HENRI),Charbon symptomatique en Annam,98,1920,13
BSPE-13-104,BERNARD (P. Noel),Sûr une fièvre de cause inconnue observée en Cochinchine (Note préliminaire),104,1920,13
BSPE-13-107,"ABRAMI (P.), SENEVET (G.)",A propos des gamètes du Plasmodium prœcoæ,107,1920,13
BSPE-13-108,ORTICONI (L),Contribution à l’étude de la séro-réaction et de la fixation du complément avec le B. proteus dans le typhus exanthématique,108,1920,13
BSPE-13-111,DERRIEU (G.),Les dysenteries à Salonique en 1918,111,1920,13
BSPE-13-117,JOYEUX (CH.),Culicides récoltés par la Mission antipaludique de l’Armée d’Orient en 1918,117,1920,13
BSPE-13-127,JAMOT (E.),Etat sanitaire et dépopulation au Congo,127,1920,13
BSPE-13-138,"FRANCHINI (G.), LAVERAN (Alphonse)","Contribution à l’étude des Flagellés des Culicides, des Muscides, des Phlébotomes et de la Blatte orientale",138,1920,13
BSPE-13-147,SENEVET (G.),Contribution à l’étude des Ixodes,147,1920,13
BSPE-13-159,NICOLAS (CH.),A propos d’un cas de tétanos. Emploi de sérum desséché et de fortes doses,159,1920,13
BSPE-13-162,GAUDUCHEAU (A.),Dysenterie amibienne du chien. (Discussion),162,1920,13
BSPE-13-164,"BAUCHE (J.), MOTAIS (François)",Sur un nouveau cas de dysenterie amibienne du chien,164,1920,13
BSPE-13-165,LANGERON (MAURICE),Sur une Hémogrégarine d’un Macaque,165,1920,13
BSPE-13-172,"BRAU (P.), MARQUE (J.-M.)",Paludisme à PL falciparum et novarsénobenzol,172,1920,13
BSPE-13-175,TOURNIER (ELIE),Note sur un cas de Kala-Azar infantile observé au Gabon,175,1920,13
BSPE-13-176,"HENRY (A.), JOYEUX (CH.)",Contribution à la faune helminthologique de la Haute-Guinée française,176,1920,13
BSPE-13-182,JOYEUX (CH.),Enkystement d’une Cercaire du type Cercaria armata chez un Turbellarié d’eau douce,182,1920,13
BSPE-13-186,VELU (H.),Comment il convient d’organiser la lutte contre la gale des animaux domestiques aux Colonies,186,1920,13
BSPE-13-191,CLAIR (F.),Béribéri expérimental. Etiologie du béribéri,191,1920,13
BSPE-13-196,MARCHOUX (Emile),Béribéri et Avitaminose,196,1920,13
BSPE-13-199,BROQUET (CH.),Béribéri. Discussion,199,1920,13
BSPE-13-199,LÉGER (Marcel),La Guyane française : questions de salubrité et de réglementations sanitaires,199,1920,13
BSPE-13-205,SULDEY (E.-W.),Procédé simple de préparation d’un éosinate de bleu Borrel pour les colorations hématologiques,205,1920,13
BSPE-13-206,MOTAIS (FRANÇOIS),Nouvel éosinate de méthylène,206,1920,13
BSPE-13-209,CAZENEUVE (Henri-Joseph),L’hémoculture dans la peste bubonique,209,1920,13
BSPE-13-215,MOTAIS (FRANÇOIS),La Sparganose oculaire en Annam,215,1920,13
BSPE-13-218,LÉGER (Marcel),Démarqués hématologiques et cliniques sur la Filariose de Bancroft à la Guyane française,218,1920,13
BSPE-13-222,NICOLAS (CH.),L'essence de Niaouli,222,1920,13
BSPE-13-229,LÉGER (Marcel),Essence de Niaouli. Discussion,229,1920,13
BSPE-13-234,VELU (H.),Infection spontanée du chien à Tr. marocanum. Discussion,234,1920,13
BSPE-13-235,RAVAUT (P.),Deux cas de bouton d’Orient contractés en Espagne et en France,235,1920,13
BSPE-13-237,BRUMPT (Emile),Bouton d’Orient. (Discussion),237,1920,13
BSPE-13-238,TEJERA (E.),La Leishmaniose américaine au Venezuela,238,1920,13
BSPE-13-241,CURASSON (G.),Sur l’infection du cheval et du mulet par Trypanosoma dimorphon,241,1920,13
BSPE-13-246,CLAPIER. (P. N.),L’Iodosalyl dans la Trypanosomiase et dans le Pian,246,1920,13
BSPE-13-252,"JAMOT (E.), ROÜBAUD (E.)",Présence d’Onchocerca volvufus dans un abcès sus-pubien,252,1920,13
BSPE-13-254,ROUBAUD (E.),Nouvelle contribution à l’histoire du Ver de Guinée,254,1920,13
BSPE-13-260,SENEVET (G.),Note sur quelques Ixodes parasites des animaux domestiques recueillis à Mytilène de février à juin 1916,260,1920,13
BSPE-13-261,SWAMINATH (G. S.),« Charlatans et pseudo-parasites ». Les « Vers des Yeux »,261,1920,13
BSPE-13-263,NICOLAS (CH.),"Contribution à l’étude de l’Ostéoporose chevaline dite « Big head », en Nouvelle Calédonie",263,1920,13
BSPE-13-264,ABRAMI (P.),Paludisme et Novarsénobenzol,264,1920,13
BSPE-13-264,SENEVET (G.),Paludisme et Novarsénobenzol,264,1920,13
BSPE-13-269,CANTACUZÈNE (J.),L’épidémie de typhus exanthématique en Roumanie pendant la dernière guerre,269,1920,13
BSPE-13-290,PHOTINOS (GEORGES-TH.),Un nouveau traitement du bouton d’Orient (de Crète) par des injections locales de chlorhydrate d’émétine,290,1920,13
BSPE-13-297,TEJERA (E.),Trypanosomiases animales au Venezuela,297,1920,13
BSPE-13-314,BRUMPT (Emile),Gale filarienne. (Discussion),314,1920,13
BSPE-13-315,CLAPIER. (P. N.),Ostéite hypertrophique au cours du pian,315,1920,13
BSPE-13-330,"ESQUIER (A.), NOC (F.)",Tuberculose de la voûte du crâne chez un noir du Soudan,330,1920,13
BSPE-13-331,FRANCHINI (G.),Herpetomonas et Spirochœta de la Blatte orientale,331,1920,13
BSPE-13-331,LAVERAN (Alphonse),Herpetomonas et Spirochœta de la Blatte orientale,331,1920,13
BSPE-13-334,"ANFREVILLE (Leon, d')",Le Paludisme à Casablanca (Maroc),334,1920,13
BSPE-13-336,FABRE (HENRI),Essai de traitement autohémothérapique de la fièvre bilieuse hémoglobinurique,336,1920,13
BSPE-13-338,SCHEIN (HENRI),Vaccination contre la peste bovine,338,1920,13
BSPE-13-338,TEJERA (E.),Traitement de la bilieuse hémoglobinurique,338,1920,13
BSPE-13-343,JAMOT (E.),Essai de Prophylaxie médicale de la maladie du sommeil dans l'Oubangui-Chari,343,1920,13
BSPE-13-376,PIOT (A ),Sur le fonctionnement d’un secteur de prophylaxie contre la trypanosomiase au Congo Français (1919),376,1920,13
BSPE-13-384,GONZALEZ MARTINEZ (I.),Les méthodes de laboratoire dans le diagnostic de la diarrhée chronique des pays chauds,384,1920,13
BSPE-13-394,LANGERON (MAURICE),Note additionnelle sur une Hémogrégarine d’un Macaque,394,1920,13
BSPE-13-394,MONTEL (Marie-Louis-René),Un cas d’anaphylaxie à la quinine,394,1920,13
BSPE-13-398,BOUFFARD (Gustave),"De la Pyomyosite, maladie humaine à Pasteurella",398,1920,13
BSPE-13-408,BENOIT-BAZILLE (H.),"Note sur une Grahamella : Grahamella musculin. sp , trouvée dans le sang de Mus musculus",408,1920,13
BSPE-13-416,BRUMPT (Emile),Les piroplasmes des bovidés et leurs hôtes vecteurs,416,1920,13
BSPE-13-461,CAZENEUVE (Henri-Joseph),Le Paludisme indigène de Lanester près de Lorient,461,1920,13
BSPE-13-486,BEQUAERT (J.),Action pathogène d’un champignon parasite des Bambous en Afrique Centrale,486,1920,13
BSPE-13-490,STEVENEL (L.),Le traitement de la Lèpre par injections intraveineuses et par ingestion d’émulsion d’huile de Chaulmoogra,490,1920,13
BSPE-13-493,VELU (H.),Quelques observations relatives aux pasteurelloses au Maroc,493,1920,13
BSPE-13-497,"BOSSAVY (F.), VELU (H.)",Deux cas de méningite cérébro-spinale chez la chèvre,497,1920,13
BSPE-13-500,CARINI (A.),Un cas de spirochétose bronchiale au Brésil,500,1920,13
BSPE-13-502,PAISSEAU (G.),Paludisme et Novarsénobenzol,502,1920,13
BSPE-13-504,DUPONT (V.),Sur l’emploi de l’ionoïde d’arsenic dans le traitement du paludisme,504,1920,13
BSPE-13-506,CARINI (A.),Sur un Leucocylozoon d’une chouette du Brésil,506,1920,13
BSPE-13-511,NICOLLE (CHARLES),La question du réservoir de virus du bouton d’Orient,511,1920,13
BSPE-13-515,"DONATIEN (A.), LHÉRITIER (A.), SERGENT (EDM.)",Des étalons guéris cliniquement de dourine peuvent rester des porteurs sains de germes pathogènes,515,1920,13
BSPE-13-517,"DONATIEN (A.), LHÉRITIER (A.), SERGENT (EDM.)",Du diagnostic expérimental de la Dourine,517,1920,13
BSPE-13-521,"DONATIEN (A.), SERGENT(EDM.),SERGENT(ET.)",Infection expérimentale des dromadaires par le Trypanosoma berberum du debab,521,1920,13
BSPE-13-525,DONATIEN (A.),Deuxième note sur l’hérédité de l'infection et de l'immunité dans la trypanosomiase des dromadaires,525,1920,13
BSPE-13-525,"SERGENT(EDM.),SERGENT(ET.), DONATIEN (A.)",Deuxième note sur l’hérédité de l’infection et de l’immunité dans la trypanosomiase des dromadaires,525,1920,13
BSPE-13-527,TEJERA (E.),"Un nouveau flagellé de rhodnius prolixus, trypanosoma (ou crithidia)rangeli n. sp",527,1920,13
BSPE-13-530,"DEGOUILLON (), MONTPELLIER (J.), LACROIX (A.)",La gale fllarienne est-elle bien une manifestation de volvulose,530,1920,13
BSPE-13-535,BRUMPT (Emile),Au sujet des rapports entre l'Onchocerca volvulus et la gale filarienne,535,1920,13
BSPE-13-539,LANGERON (MAURICE),Importance des papilles cervicales des Ankylostomes,539,1920,13
BSPE-13-545,DONATIEN (A.),"Gale du dromadaire (3e note)Essais de traitement par le guétran (goudron arabe), par le pétrole sulfo-carboné",545,1920,13
BSPE-13-548,POUPELAIN(),Les nodosités juxta-articulaires,548,1920,13
BSPE-13-554,MONTEL (Marie-Louis-René),Nodosités juxta-articulaires chez les Annamites. Traitement par le Novarsénobenzol,554,1920,13
BSPE-13-556,PASTEUR VALLERY-RADOT(),"A propos de l’anaphylaxie à la quinine, Antianaphylaxie et désensibilisation",556,1920,13
BSPE-13-558,BROQUET (CH.),Anaphylaxie à la quinine,558,1920,13
BSPE-13-559,PÉJU (G.),Foyers d’anophèles dans les Ardennes,559,1920,13
BSPE-13-561,SMILLIE (WILSON G.),"The Prevalence of Leptospira ictero-hemorragiœ in the wild Rats of São Paulo, Brazil",561,1920,13
BSPE-13-569,FRANCHINI (G.),Infections expérimentales des chiens et des cobayes à l’aide de cultures d’Herpetomonas d’insectes,569,1920,13
BSPE-13-569,LAVERAN (Alphonse),Infections expérimentales de chiens ot de cobayes à l’aide de cultures d'Herpetomonas d’insectes,569,1920,13
BSPE-13-576,"LÉGER (Marcel), TEJERA (E.)","Contribution à l’étude du Trypanosoma venesuelense, Mesnil, 1910",576,1920,13
BSPE-13-588,"ESQUIER (A.), NOC (F.), HENRY (V.)",L'Anguillule intestinale de l’homme au Sénégal,588,1920,13
BSPE-13-596,MOTAIS (FRANÇOIS),Du Parasitisme intestinal en Annam,596,1920,13
BSPE-13-602,DUFOUGERÉ (W.),Ankylostomiase et Béribéri en Guyane Française,602,1920,13
BSPE-13-623,LE DANTEC(A.),L’Ecole de Médecine indigène de Dakar,623,1920,13
BSPE-13-640,CURASSON (G.),Au sujet du traitement de la lymphangite épizootique,640,1920,13
BSPE-13-644,MANGENIE (S -E.),Leprosy at Rodrigues,644,1920,13
BSPE-13-645,BLANC (GEORGES),Conjonctivite phlycténulaire et pédiculose,645,1920,13
BSPE-13-647,PARROT (L.),Spirochétose naturelle du Canard domestique,647,1920,13
BSPE-13-648,PELLETIER (J.),Injections intraveineuses d’héxaméthylènetétramine (urotropine) contre la trypanosomiase humaine,648,1920,13
BSPE-13-649,"LEGER (A.), LEGER(Marcel)",Piroplasme de la Civette au Sénégal,649,1920,13
BSPE-13-652,PONS (R.),Description de deux microlilaires sanguicoles parasites d’un oiseau (Merganser serrator) vivant dans des régions froides,652,1920,13
BSPE-13-654,CURASSON (G.),Essai de traitement de la microfilariose du Charognard,654,1920,13
BSPE-13-656,"CURASSON (G.), NOC (F.)",Contribution à l’étude de l’évolution biologique de Porocephalus amillatus Wyman,656,1920,13
BSPE-13-656,"NOC (F.), CURASSON (G )",Contribution à l’étude de l’évolution biologiiine de Porocephalus armillatus Wyman,656,1920,13
BSPE-13-659,LARROUSSE (F.),"Nouvelle espèce américaine du genre Phlebotomus. Phlebotomus Brumpti, sp. nov",659,1920,13
BSPE-13-659,NATTAN-LARRIER(),Porocephalus armillatus. Présentation,659,1920,13
BSPE-13-663,ESCOMEL (E.),Contribution à l’étude de quelques mycoses au Pérou,663,1920,13
BSPE-13-672,NOC (F.),Les Spirochétoses humaines à Dakar (Sénégal),672,1920,13
BSPE-13-679,PETTIT (A.),Spirochétose humaine. Discussion,679,1920,13
BSPE-13-680,LAVERAN (Alphonse),La leishmaniose canine chez la Souris,680,1920,13
BSPE-13-687,"JOYEUX (CH.), PARROT (L.)",Les cysticercoïdes de Tarentola mauritanica L. et les Ténias du Chat,687,1920,13
BSPE-13-695,"FRANÇA (C.), PARROT (L.)",Introduction à l’étude systématique des Diptères du genre Phlebotomus,695,1920,13
BSPE-13-714,BERNARD (P. Noel),Situation actuelle et fonctionnement de l’Institut Pasteur de Saigon,714,1920,13
BSPE-13-720,ROBERT (Léopold),L’Institut Pasteur de Bangkok,720,1920,13
BSPE-13-726,VELU (H.),La fièvre aphteuse au Maroc,726,1920,13
BSPE-13-729,OLIVEAU (A.),Sur un petit foyer de paludisme reconnu pendant les années 1919 20 au centre d’aviation maritime de Saint-Raphaël (Var),729,1920,13
BSPE-13-733,BALOZET (L.),Fréquence des formes latentes de piroplasmose bovine au Maroc,733,1920,13
BSPE-13-735,MANSION (J.),Une nouvelle station de Phlébotomes en France,735,1920,13
BSPE-13-738,"FOLEY (H.), PARROT (L.)",Nodosités juxta-articulaires chez.les indigènes d’Algérie,738,1920,13
BSPE-13-738,ROUBAUD (E.),Phlébotomes en France. Discussion,738,1920,13
BSPE-13-742,CAZENEUVE (Henri-Joseph),Les réactions cellulaires sanguines au cours dit typhus exanthématique,742,1920,13
BSPE-13-747,PETTIT (A.),Typhus exanthématique. Discussion,747,1920,13
BSPE-13-748,HARTMANN (CHARLES),Traitement du paludisme par une nouvelle méthode d’injections intraveineuses de quinine,748,1920,13
BSPE-13-777,"BOQUET (A.), NÈGRE (L.)",Sur le traitement spécifique de la lymphangite épizootique par les cultures stérilisées de cryptocoques,777,1920,13
BSPE-13-779,"ESPÉRANDIEU (G.), SERGENT (EDM )",Etude sur les piroplasmoses et les jaunisses en Algérie,779,1920,13
BSPE-13-783,"PHISALIX(MARIE), TEJERA (E.)","Sur une hémogrégarine et ses kystes de multiplication chez un lézard iguanidé, Tropidurus toiquatus",783,1920,13
BSPE-13-783,"TEJERA (E.), PHISALIX(MARIE)",Sur une hémogrégarine et ses kystes de multiplication chez un lézard iguanidé Tropidurus lorquatus,783,1920,13
BSPE-13-785,NOC (F.),Nouveau cas de Coccidiose humaine à Isospora,785,1920,13
BSPE-13-789,MURAZ(),Foyer de trypanoaomiase humaine à Tchoa (Territoire du Tchad),789,1920,13
BSPE-13-792,ALDIGÉ (E.),Trypanosomiase du porc en Guinée française,792,1920,13
BSPE-13-796,FRANCHINI (G.),Contribution à l’étude de la flagellose des Euphorbes,796,1920,13
BSPE-13-796,LAVERAN (Alphonse),Contribution à l’étude de la flagellose des Euphorbas,796,1920,13
BSPE-13-800,PHINGAULT (E.),Etude biologique de Trichomonas intestinalis,800,1920,13
BSPE-13-804,CLAPIER. (P. N.),Contribution à l’étude de la répartition des bilharzioses en Afrique équatoriale française,804,1920,13
BSPE-13-808,"BLANC (GEORGES), NICOLLE (CHARLES), LANGERON (MAURICE)",Recherches expérimentales sur le rôle du gecko (Tai'entola mauritanica)dans l’étiologie du bouton d'Orient,808,1920,13
BSPE-13-809,PHINGAULT (E.),Les Phlébotomes dans la région marseillaise,809,1920,13
BSPE-13-811,"DONATIEN (A.), ESPÉRANDIEU (G.)","Le « Boukhchem », maladie enzootique des chiens kabyles",811,1920,13
BSPE-13-817,OUZILLEAU (F.),Enquête sur la trypanosomiase au Moyen-Oubangui (Ibenga-Motaba) en 1911,817,1920,13
BSPE-13-830,CLAPIER. (P. N.),Enquête démographique et état actuel de ta trypanosomiase au pays bangala,830,1920,13
BSPE-13-848,RODHAIN (J.),Observations diverses concernant Onchocerca volvulus,848,1920,13
BSPE-13-305,"LACROIX (A.), MONTPELLIER (J.)",Le Craw-Craw ou Gale filarienne son origine dans les kystes sous-cutanés à Onchocerca volvulus ,305,1920,13
BSPE-14-3,CALMETTE (A.),Sur quelques animaux destructeurs des serpents venimeux,3,1921,14
BSPE-14-6,BOUFFARD (Gustave),De la rage canine en Afrique Occidentale Française,6,1921,14
BSPE-14-9,CROVERI (P.),A propos de la vaccination contre la peste bovine par le procédé de Schein,9,1921,14
BSPE-14-15,MONTPELLIER (J.),d’Alger. Encore trois cas de lèpre rencontrés à Alger. ,15,1921,14
BSPE-14-20,"BLANC (GEORGES), CAMINOPETROS (JEAN)",Le Cysticercoïde d ’Hemidactylus turcicus Lin. ,20,1921,14
BSPE-14-21,PARROT (A.),A propos de l’identification des Pblébotomes de France. ,21,1921,14
BSPE-14-23,FRANÇA (C.),Sur la détermination spécifique d’une femelle de Phlébotome. ,23,1921,14
BSPE-14-24,MARTIAL (R.) ET. SENEVET (G.). ,"Présence à fez d 'ornithodorus talaje (guérin-méneville, 1849) action pathogène sur l’homme",24,1921,14
BSPE-14-24,ROUBAUD (E.),Phlébotomes en France. Discussion,24,1921,14
BSPE-14-26,BOUFFARD (Gustave),Vaccin antivariolique et vaccine en Afrique Occidentale Française,26,1921,14
BSPE-14-31,BOUCHER (Humbert),Sur un bacille septique aérobie. ,31,1921,14
BSPE-14-38,PRINGAULT (E.),Etude histo pathologique d’un cas de Malaria primaire,38,1921,14
BSPE-14-47,SKRJABIN (PROF. K.-J.),La sténaphurose des porcs et son agent,47,1921,14
BSPE-14-58,ROUBAUD (E.),Les Diptères et la Pathologie exotique,58,1921,14
BSPE-14-66,DESCAZEAUX. ,Sur la présence de cryptocoques dans le tube digestif d’un cheval lymphangiteux,66,1921,14
BSPE-14-70,ESQUIER (A.),La formule hémo leucocytaire dans le Paludisme dakarois,70,1921,14
BSPE-14-72,"SERGENT (ETIENNE(), EDMOND)",Etude expérimentale du Paludisme. Paludisme chez les oiseaux,72,1921,14
BSPE-14-78,DORE (G.),Disparition de l’hémato-hémoglubinurie quinine par le Novarsénobenzol,78,1921,14
BSPE-14-78,LAVERAN (Alphonse),Paludisme des Oiseaux. Discussion,78,1921,14
BSPE-14-80,DANIEL (G.),Traitement de l’hématurie par le bleu de méthylène,80,1921,14
BSPE-14-82,PHISALIX (MARIE),Coccidiose des serpents,82,1921,14
BSPE-14-85,LÉGER (Marcel),Parasitisme intestinal chez les enfants à la Guyane Française : sa relation avec la pureté des eaux de boisson,85,1921,14
