	article_id	article_auteur	article_detail	article_titre	revue_annee	revue_numero	article_page
3904	AHMC-33-57	M	 le Dr Bellocq	Cuti-réactions à la tuberculine, et prémunition par le B. C. G. des tirailleurs de la garnison de Brazzaville.	1935	33	57
3905	AHMC-33-64	M	 le Dr Lefèvre	 II. Chronique documentaire. Congrès de la colibacillose.	1935	33	64
3907	AHMC-33-90	M. le Dr Blanchard. I	 Historique	 II. Chronique documentaire. L'école de médecine de l'Afrique Occidentale française de sa fondation à l'année 1934.	1935	33	90
3911	AHMC-33-112	M	 le Dr Labernadie	 II. Chronique documentaire. Rapport sur le fonctionnement de l'école de médecine de Pondichéry pendant l'année scolaire 1932-1933.	1935	33	112
3912	AHMC-33-121	M	 le Dr Ledentu	Rapport sur le fonctionnement du centre d'instruction d'Ayos (Cameroun).	1935	33	121
3913	AHMC-33-126	M	 le Dr Martial	 II. Chronique documentaire. Épidémie de variole dans la province de Lang-Son (Tonkin) en 1934.	1935	33	126
3914	AHMC-33-136	M. le Dr E	 Farinaud	 II. Chronique documentaire. L'emploi de l'atébrine dans la prophylaxie collective du paludisme dans les exploitations agricoles.	1935	33	136
3915	AHMC-33-140	M. le Dr G	 Grall	 II. Chronique documentaire. Note sur la microfilariose loa. Ses symptômes et son traitement.	1935	33	140
3916	AHMC-33-144	M. le Dr G	 Grall	 II. Chronique documentaire. Note sur la microfilariose loa. Ses symptômes et son traitement. Par M. le Dr G. Grall. L'action thérapeutique du Service de la trypanosomiase en A.O.F. jugée par les Bandas de l'Oubangui-Chari : le «ballet de la maladie du sommeil».	1935	33	144
3917	AHMC-33-146	M	 le Dr Pujo	Notes sur la soif en région désertique.	1935	33	146
3918	AHMC-33-154	M	 le Dr Gouin	Placenta proevia central et césarienne basse.	1935	33	154
3919	AHMC-33-160	M. le Dr Retière et M	 le Dr Borrey	Les injections intra-veineuses d'alcool, en thérapeutique journalière.	1935	33	160
3920	AHMC-33-168	M	 le Dr Borrey	Anesthésies au numal et à l'évipan sodique et rachianesthésie à la cocaïne.	1935	33	168
3921	AHMC-33-176	M	 le Dr Borrey	Essais d'un traitement antisyphilitique standard arseno-mercuriel avec pyrétothérapie associée.	1935	33	176
3922	AHMC-33-188	J	 Legendre	L'aire géographique de la fièvre jaune.	1935	33	188
3923	AHMC-33-189	G. M	 Findlay	Vaccination contre la fièvre jaune au moyen d'un virus neurotrope atténué.	1935	33	189
3924	AHMC-33-196	C. et M	 Mathis	A propos de la vaccination contre la fièvre jaune.	1935	33	196
3925	AHMC-33-197	un moustique rural		Fièvre jaune ; vaccination ; transmission	1935	33	197
3926	AHMC-33-198			Absence d'immunisines anti-amariles chez les Cubains nés après la disparition de la fièvre jaune	1935	33	198
3927	AHMC-33-199			Hémiplégie d'origine cérébrale et névrite optique au cours d'un cas de fièvre jaune	1935	33	199
3928	AHMC-33-200	Lutrario		La prophylaxie du paludisme par la quinine.	1935	33	200
3929	AHMC-33-201	Ciuca, Baliff, Chelaresci et Viéru		Immunité dans le paludisme.	1935	33	201
3930	AHMC-33-202	Muhlens		Méthodes chimiques modernes de traitement et de prévention du paludisme.	1935	33	202
3931	AHMC-33-203	Richard Green		Effets toxiques dus à l'atébrine.	1935	33	203
3932	AHMC-33-204	Soesilo		Un essai avec l'atébrine.	1935	33	204
3933	AHMC-33-205	Sapeika		Action de l'atébrine sur l'utérus.	1935	33	205
3934	AHMC-33-206	Ed. Benhamou et R	 Abacassis	Les aspects cliniques et thérapeutiques de la tuberculose pulmonaire chez les paludéens.	1935	33	206
3935	AHMC-33-207	Giuseppe Penso		Le cycle du développement de T. Gambiense dans l'hôte vertébré.	1935	33	207
3936	AHMC-33-208	Damas Mora		L'emploi de la voie intracarotidienne dans le traitement des périodes avancées de la maladie du sommeil. L'action de la tryparsamide injectée dans la carotide sur les troubles visuels des trypanosomés.	1935	33	208
3937	AHMC-33-214			Notes sur la lèpre	1935	33	214
3938	AHMC-33-217	Chopra		Effets toxiques de l'émetine.	1935	33	217
3939	AHMC-33-218	Caminopetros		Une sérofloculation spécifique de la leishmaniose interne. Son utilité pour la diagnostic de l'infection et pour le contrôle du traitement.	1935	33	218
3940	AHMC-33-219			Société de médecine militaire française	1935	33	219
3941	AHMC-33-241	C. Baril	 I	 I. Mémoires originaux. Une page d'histoire médicale. Rapport médical sur l'expédition militaire du Logo et l'épidémie de fièvre jaune qui la termina.	1935	33	241
3946	AHMC-33-301	M. le Dr J.-E	 Martial	La quinacrine dans la tierce maligne.	1935	33	301
3947	AHMC-33-325	M. le Dr H. Floch. 1° Généralités	 — Climatologie	Cinq années de démographie au Moule (Guadeloupe).	1935	33	325
3948	AHMC-33-330	M. le Dr H. Floch. 1° Généralités. — Climatologie	 2° Population	 I. Mémoires originaux. Une page d'histoire médicale. Cinq années de démographie au Moule (Guadeloupe).	1935	33	330
3956	AHMC-33-347	M. le Dr Lemasson	 Introduction	 I. Mémoires originaux. Une page d'histoire médicale. Étude générale sur l'éducation physique, son rendement dans l'armée.	1935	33	347
3964	AHMC-33-363	M	 le Dr Cavalade	Géographie médicale. Rapport sur une tournée effectuée dans la région de Niamey (Niger) par le groupe mobile d'hygiène en juin-juillet 1933.	1935	33	363
3965	AHMC-33-364	M. le Dr Cavalade	 Itinéraire et horaire des déplacements	 I. Mémoires originaux. Géographie médicale. Rapport sur une tournée effectuée dans la région de Niamey (Niger) par le groupe mobile d'hygiène en juin-juillet 1933.	1935	33	364
3971	AHMC-33-385	M. le Dr Hermant. Extrait du rapport annuel pour l'année 1932	 Cochinchine	 II. Chronique documentaire. Protection sanitaire des travailleurs en Indochine.	1935	33	385
3976	AHMC-33-407			 II. Chronique documentaire. Les conceptions indigènes de la tuberculose en Indochine	1935	33	407
3977	AHMC-33-420	M	 le Dr Vivie	 II. Chronique documentaire. Une année démographique à Madagascar.	1935	33	420
3978	AHMC-33-429	M	 Louis Lapayre	Le climat de Djibouti(1).	1935	33	429
3979	AHMC-33-436			 II. Chronique documentaire. Résultats des recherches concernant le test de protection contre la fièvre jaune dans les colonies françaises d'Afrique	1935	33	436
3980	AHMC-33-446			Deux observations de fièvre jaune chez des indigènes de la région de Toumodi (Côte d'Ivoire)	1935	33	446
3981	AHMC-33-448	M	 le Dr Georges Grall	Note sur le bakandjia ou fièvre rouge congolaise.	1935	33	448
3982	AHMC-33-451	M	 le Dr Maurice Philaire	Quelques cas d'hépatites suppurées observés à la Guadeloupe.	1935	33	451
3983	AHMC-33-455	M. le Dr F	 Borrey	Deux observations d'arthrodèse par greffon tibial (voie antérieure) pour coxalgie en évolution.	1935	33	455
3984	AHMC-33-459	J	 Laigret	Immunisation contre la fièvre jaune.	1935	33	459
3985	AHMC-33-460	Schwetz et Peel		Paludisme congénital et infections placentaires chez les nègres de l'Afrique centrale.	1935	33	460
3986	AHMC-33-461	White et Adhikari		Traitement antigamétocyte associé à la lutte antilarvaire.	1935	33	461
3987	AHMC-33-463	Jatsenko		Emploi de la chloropicrine comme destructeur de larves de moustiques.	1935	33	463
3988	AHMC-33-464	H. C. S	 Morin	Note préliminaire sur un dispositif économique pour la destruction des larves d'anophèles dans certains ruisseaux.	1935	33	464
3989	AHMC-33-465	Charters		Étude clinique de la rate dans la fièvre bilieuse hémoglobinurique.	1935	33	465
3990	AHMC-33-468	L. H	 Fréville	Note relative à quelques essais d'injections intraveineuses de solution iodo-iodurée dans la lèpre. — Premiers résultats.	1935	33	468
3991	AHMC-33-469	Nash		Efficacité du débroussaillement contre les tsés-tsés.	1935	33	469
3992	AHMC-33-471	Barrett		Note sur l'épidémiologie de la maladie du sommeil, se référant en particulier à la situation du district de l'ouest du Nil (Ouganda).	1935	33	471
3993	AHMC-33-472	Raingeard		Traitement par l'hyposulfite de soude des troubles oculaires dus aux trypanocides.	1935	33	472
3994	AHMC-33-473	Hitsuko Shin		Étude sur le béribéri pendant la grossesse et dans la première enfance.	1935	33	473
3995	AHMC-33-474	W. C	 Aalsmefr	Contribution à la pathogénie du béribéri.	1935	33	474
3996	AHMC-33-477			Hydropysie épidémique	1935	33	477
3997	AHMC-33-478	Smith et Elmes		500 cas de tumeurs malignes chez les Indigènes de Nigeria.	1935	33	478
3998	AHMC-33-484	le Dr C. C	 Pierce	Nouvelles recherches sur la vaccination antivariolique.	1935	33	484
3999	AHMC-33-485	Ramon, Nélis et leurs collaborateurs		L'immunité antidiphtérique chez les noirs du Congo Belge.	1935	33	485
4001	AHMC-33-501	M. le Dr Sorel	 Le paludisme et les troupes dans les principales garnisons du Haut-Tonkin	 I. Travaux originaux. Étude sur le paludisme dans les milieux militaires du Tonkin.	1935	33	501
4003	AHMC-33-526	M. le Dr A	 Seyberlich	 I. Travaux originaux. Que doit-on attendre de la réaction de Vernes resorcine pour le dépistage de la tuberculose au moment de l'incorporation des contingents malgaches.	1935	33	526
4004	AHMC-33-532	M	 le Dr Louis Déjou	Aperçu sur la pathologie chirurgicale de la Guadeloupe.	1935	33	532
4005	AHMC-33-552	M. le Dr G	 Ledentu	 I. Travaux originaux. Les maladies transmissibles observées dans les colonies françaises et territoires sous mandat pendant l'année 1933.	1935	33	552
4008	AHMC-33-600			II. Maladies endémo-épidémiques	1935	33	600
4009	AHMC-33-699			III. Maladies transmissibles communes à la Métropole et aux Colonies	1935	33	699
4011	AHMC-33-736			IV. Maladies sociales	1935	33	736
4012	AHMC-33-817	M. le Dr H	 Aubin	 II. Chronique documentaire. La ponction sous-occipitale. Procédé de choix pour le prélèvement du L.C.R.	1935	33	817
4013	AHMC-33-822	M	 le Dr Grosperrin	Quelques coutumes Éwé (territoire du Togo) en matière d'accouchement.	1935	33	822
4014	AHMC-33-830	M. J. Lancepleine et M. P	 de Souza	 II. Chronique documentaire. Utilisation du beurre de karité et de l'huile du palme en pharmacie galénique.	1935	33	830
4015	AHMC-33-836	M	 Pierre Dantec	Note de laboratoire sur l'emploi des bouchons de palétuvier.	1935	33	836
4016	AHMC-33-838	M	 le Dr Talec	Sur un nouveau cas de sodoku à Pondichéry.	1935	33	838
4017	AHMC-33-842	MM	 Blanc et Maurice Gaud	La vaccination contre le typhus exanthématique au Maroc. Premières applications de la méthode par vaccin bilié vivant.	1935	33	842
4018	AHMC-33-843	Stanley de Sylva		Observations sur quelques cas intéressants survenus pendant l'épidémie de malaria à Ceylan.	1935	33	843
4020	AHMC-33-857	M. le Dr Sorel. A	 La création d'une commission et son oeuvre	 I. Mémoires originaux. La lutte contre les maladies vénériennes au Tonkin et principalement à Hanoï-Haïphong.	1935	33	857
4022	AHMC-33-898	M. le Dr G	 Girard	 I. Mémoires originaux. La lutte contre les maladies vénériennes au Tonkin et principalement à Hanoï-Haïphong. Par M. le Dr Sorel. B. L'action particulière des pouvoirs militaires. Création d'un dispensaire de Vernes. Résultats de la campagne de vaccination antipesteuse, par germes vivants, effectuée à Madagascar (8 octobre 1934-10 mai 1935).	1935	33	898
4023	AHMC-33-899	M. le Dr G. Girard	 1° Organisation de la campagne de vaccination	 I. Mémoires originaux. Résultats de la campagne de vaccination antipesteuse, par germes vivants, effectuée à Madagascar (8 octobre 1934-10 mai 1935).	1935	33	899
4029	AHMC-33-919	M. le Dr M.-E	 Farinaud	La lutte contre le paludisme dans les colonies françaises.	1935	33	919
4030	AHMC-33-920	M. le Dr M.-E. Farinaud. Première partie	 Exposé de la situation actuelle	 I. Mémoires originaux. La lutte contre le paludisme dans les colonies françaises.	1935	33	920
4033	AHMC-33-969	M. le Dr M	 Peltier	Éducation hygiénique des populations indigènes. Propagande en faveur de l'hygiène sociale.	1935	33	969
4034	AHMC-33-976	M. le Dr V	 Huot	«Barnavaux» d'hier et d'aujourd'hui. Étude médico-psychologique du soldat colonial de métier. Conférence de garnison faite aux officiers de l'armée active et de complément de la place de Tananarive.	1935	33	976
4035	AHMC-33-998	M. le Dr E	 Massal	Géographie médicale des îles Gambier et Tuamotu rattachées.	1935	33	998
4036	AHMC-33-999	M. le Dr E. Massal	 Archipel des Gambier	 I. Mémoires originaux. Géographie médicale des îles Gambier et Tuamotu rattachées.	1935	33	999
4037	AHMC-33-100	M. le Dr E. Massal. Archipel des Gambier	 Archipel des Tuamotu rattachées aux Gambier	4 I. Mémoires originaux. Géographie médicale des îles Gambier et Tuamotu rattachées.	1935	33	100
4038	AHMC-33-100	M. le Dr E. Massal. Archipel des Tuamotu rattachées aux Gambier	 Ile Reao	7 I. Mémoires originaux. Géographie médicale des îles Gambier et Tuamotu rattachées.	1935	33	100
4039	AHMC-33-100	M. le Dr E. Massal. Ile Reao	 Ile Puka-Ruha	9 I. Mémoires originaux. Géographie médicale des îles Gambier et Tuamotu rattachées.	1935	33	100
4040	AHMC-33-101	M. le Dr E. Massal. Ile Puka-Ruha	 Ile de Tatakoto	1 I. Mémoires originaux. Géographie médicale des îles Gambier et Tuamotu rattachées.	1935	33	101
4042	AHMC-33-101	M. le Dr E. Massal. Ile de Vahitahi	 Ile de Nukutavake	8 I. Mémoires originaux. Géographie médicale des îles Gambier et Tuamotu rattachées.	1935	33	101
4043	AHMC-33-102	M. le Dr E. Massal. Ile de Nukutavake	 Ile de Tureia	0 I. Mémoires originaux. Géographie médicale des îles Gambier et Tuamotu rattachées.	1935	33	102
4044	AHMC-33-102	M. le Dr E	 Massal	La lèpre dans les îles Tuamotou rattachées aux Gambier (îles Reao et Puka-Ruha).	1935	33	102
4045	AHMC-33-103	M. F	 Guichard	La réaction de Schardinger sur les laits de Cochinchine.	1935	33	103
4046	AHMC-33-105	M. P	 Dantec	1 I. Mémoires originaux. Les laits, beurres, crèmes et fromages du Cameroun.	1935	33	105
4047	AHMC-33-105	M. le Dr P	 Passa	II. Chronique documentaire. Maternités et protection de l'enfance au Sénégal, en 1934.	1935	33	105
4048	AHMC-33-106	M. le Dr V	 Labernadie	3 II. Chronique documentaire. Compte rendu du IIIe Congrès international d'aviation sanitaire (Bruxelles, 10-15 juin 1935).	1935	33	106
4049	AHMC-33-107	M. le Dr A	 Le Bihan	Un cas de rage humaine dans l'Oubangui.	1935	33	107
4050	AHMC-33-108	M. le Dr G	 Nicolle	0 II. Chronique documentaire. Un cas de fécondité quadri-gémellaire chez une femme de race pygmée.	1935	33	108
4051	AHMC-33-108	Ch	 Nicolle et Laigret	La vaccination contre la fièvre jaune par le virus vivant desséché et enrobé.	1935	33	108
4052	AHMC-33-108	M. Bustamente, G. Varela, F	 Rios-Néri	Séro-prévention du typhus exanthématique.	1935	33	108
4053	AHMC-33-108	le Dr René Van Nitjel		Le paludisme chez l'enfant indigène.	1935	33	108
4054	AHMC-33-108	Barneoud		Le traitement de la bilharziose vésicale par le Dn 7 et le Dn 18.	1935	33	108
4055	AHMC-33-109	M.-I.-R	 Montel et Trunng-Van-Que	Le carbone animal intraveineux dans le traitement des accès aigus fébriles de la lymphagite chronique éléphantiasigène des pays chauds.	1935	33	109
4056	AHMC-33-109	L. Bogliolo et Z	Greco	Sur la spécificité et la valeur pratique de quelques réactions humorales pour le diagnostic de la leishmaniose viscérale.	1935	33	109
4057	AHMC-33-109	W	 Van Slype	La réaction de Dick au Congo Belge.	1935	33	109
4058	AHMC-33-109	J. Genevray et J	 Dodero	Note sur un enfant né d'une mère en état de rage.	1935	33	109
4059	AHMC-33-109	M. A. Vaudremer et Mlle C	 Brun	La culture du bacille de Hansen.	1935	33	109
4061	AHMC-33-109			VIIIe Congrès International de Médecine et de Pharmacie militaires	1935	33	109
4062	AHMC-33-110			VII. Divers	1935	33	110
4063	AHMC-34-5	M. le Dr V. L. Huot. I	 Historique	 I. Mémoires originaux. L'aliénation mentale à Madagascar.	1936	34	5
4065	AHMC-34-23	affections mentales des sujets observés à l'asile pendant les années 1933 et 1934		 I. Mémoires originaux. L'aliénation mentale à Madagascar. Par M. le Dr V. L. Huot. II. Fréquence des troubles mentaux dans la population indigène de Madagascar. III. Répartition	1936	34	23
4066	AHMC-34-30	affections mentales des sujets observés à l'asile pendant les années 1933 et 1934. IV	 Considérations étiologiques	 I. Mémoires originaux. L'aliénation mentale à Madagascar. Par M. le Dr V. L. Huot. III. Répartition	1936	34	30
