,article_id,article_auteur,article_detail,article_titre,revue_annee,revue_numero,article_page
51,AHMC-35-325,,,Les rats — Peste murine,1937,35,325
53,AHMC-35-333,,,Puces,1937,35,333
54,AHMC-35-339,,,Synopsyllus Fonquernii,1937,35,339
55,AHMC-35-341,,,Autres puces rencontrées sur le rat : Leptopsylla (Ctenopsylla) musculi — Echidnophaga gallinaoea,1937,35,341
56,AHMC-35-342,,,Habitat préféré des puces pestigènes en dehors des êtres vivants,1937,35,342
57,AHMC-35-345,,,Le virus,1937,35,345
59,AHMC-35-350,,,Protection des habitations contre les puces,1937,35,350
60,AHMC-35-351,,,Vaccination,1937,35,351
62,AHMC-35-358,M. le Dr J. E, Martial,La prophylaxie biologique du paludisme et de la fièvre jaune.,1937,35,358
63,AHMC-35-361,M. le Dr J. E. Martial, 1° L'ombrage des gîtes, I. Mémoires originaux. La prophylaxie biologique du paludisme et de la fièvre jaune.,1937,35,361
64,AHMC-35-362,,,2° Les chasses d'eau périodiques,1937,35,362
66,AHMC-35-369,,,4° La zooprophylaxie,1937,35,369
68,AHMC-35-373,,,Références,1937,35,373
69,AHMC-35-374,M. le Dr Lieurade, Chapitre Ier,L'assistance mobile en pays Moï dans la province du Kontum (Annam) (1er semestre 1936).,1937,35,374
70,AHMC-35-380,,,Chapitre II,1937,35,380
71,AHMC-35-381,,,Chapitre III,1937,35,381
72,AHMC-35-426,,,Chapitre IV,1937,35,426
73,AHMC-35-430,,,Chapitre V,1937,35,430
74,AHMC-35-431,M, le Dr Cheneveau,Notes psychiatriques au Togo. Législation — Aperçus cliniques 1932-1934.,1937,35,431
75,AHMC-35-432,M. le Dr Cheneveau, 1° Dépistage, I. Mémoires originaux. Notes psychiatriques au Togo. Législation — Aperçus cliniques 1932-1934.,1937,35,432
76,AHMC-35-434,,,2° Principales causes,1937,35,434
77,AHMC-35-437,,,3° Coutume indigène,1937,35,437
78,AHMC-35-438,,,4° Assistance européenne,1937,35,438
80,AHMC-35-463,M. le Dr J. E, Martial, I. Mémoires originaux. La prophylaxie des maladies vénériennes dans une garnison du Tonkin (Langson).,1937,35,463
82,AHMC-35-470,,,La lutte à Langson,1937,35,470
83,AHMC-35-472,,,La lutte en ville,1937,35,472
84,AHMC-35-473,,,Résultats de la lutte entreprise,1937,35,473
87,AHMC-35-483,,,Un programme amélioré de prophylaxie vénérienne,1937,35,483
89,AHMC-35-493,,,Action des pouvoirs publics,1937,35,493
90,AHMC-35-495,M, le Dr Le Rouzic," I. Mémoires originaux. Considérations sur les épidémies de choléra ayant sévi en 1934, 1935 et 1936 sur le territoire de Karikal.",1937,35,495
91,AHMC-35-504,,,II. Chronique documentaire. Protection de la maternité et de l'enfance indigènes dans les colonies françaises en 1935,1937,35,504
92,AHMC-35-511,,, II. Chronique documentaire. Protection de la maternité et de l'enfance indigènes dans les colonies françaises en 1935. Afrique Occidentale française,1937,35,511
93,AHMC-35-525,,,Territoires sous mandat,1937,35,525
94,AHMC-35-530,,,Afrique Équatoriale française,1937,35,530
95,AHMC-35-534,,,Groupe de l'Atlantique,1937,35,534
96,AHMC-35-539,,,Groupe de l'Océan Indien,1937,35,539
97,AHMC-35-547,,,Indochine,1937,35,547
98,AHMC-35-558,,,Groupe du Pacifique,1937,35,558
99,AHMC-35-565,M, le Dr Couvy, II. Chronique documentaire. Prévisions de prophylaxie aérienne en Afrique Occidentale française.,1937,35,565
100,AHMC-35-575,MM, les Drs de Palmas et Sainz,Une campagne antipaludique dans un poste du Haut-Tonkin.,1937,35,575
101,AHMC-35-584,M. J. P, Pluchon,Sur une méthode de dosage de petites doses d'antimoine.,1937,35,584
102,AHMC-35-591,M. L, Fauchon, II. Chronique documentaire. Méthode de dosage de l'antimoine par formation d'iodure complexe d'antimoine et de potassium.,1937,35,591
103,AHMC-35-594,M. P, Dantec,Une réaction de la quinacrine. Application à sa recherche dans l'urine.,1937,35,594
104,AHMC-35-597,la Société de Médecine de Chatel-Guyon,, II. Chronique documentaire. Les indications de la cure de Chatel-Guyon chez les coloniaux.,1937,35,597
105,AHMC-35-601,,, III. Analyses,1937,35,601
107,AHMC-35-625,M. le Dr F. Cazanove, Étude générale, I. Mémoires originaux. Étude sur un cas de fièvre jaune observé à Brazzaville.,1937,35,625
109,AHMC-35-638,,,Pièces annexes,1937,35,638
110,AHMC-35-648,le Dr J.-E. Martial. I, Introduction,L'alimentation indigène en Afrique Occidentale française.,1937,35,648
111,AHMC-35-650,,,II. L'alimentation indigène selon les régions de l'Afrique Occidentale française,1937,35,650
112,AHMC-35-667,,,III. L'alimentation indigène d'après les données de la physiologie,1937,35,667
113,AHMC-35-675,,,IV. La politique alimentaire en Afrique Occidentale française,1937,35,675
115,AHMC-35-688,M, le Dr Pierre Chesneau, I. Mémoires originaux. Natalité et mortalité infantile en Nord-Annam.,1937,35,688
116,AHMC-35-690,,,II. La mortalité infantile en Nord-Annam,1937,35,690
117,AHMC-35-691,,,IV. La lutte contre la mortalité infantile en Nord-Annam,1937,35,691
118,AHMC-35-744,Franck Guichard,, I. Mémoires originaux. Contribution à l'établissement des limites des composants des laits de vache de la région de Hanoï.,1937,35,744
119,AHMC-35-748,MM. les Drs G. Ledentu et M. Peltier, Première partie, II. Chronique documentaire. Les maladies transmissibles observées dans les colonies françaises et territoires sous mandat pendant l'année 1935.,1937,35,748
121,AHMC-35-804,,,Chapitre II. Maladies endémo-épidémiques,1937,35,804
122,AHMC-35-928,M, le Dr Hervé,Note sur la leishmaniose cutanée au Cameroun.,1937,35,928
123,AHMC-35-935,P. Huard et F, Guichard, II. Chronique documentaire. Utilisation chirurgicale de l'essence de cajeput.,1937,35,935
124,AHMC-35-938,P. Huard et F, Guichard,Note sur l'huile essentielle de Sha Mou.,1937,35,938
125,AHMC-35-939,M. le Dr J, Malval,L'obstétrique à Shanghaï.,1937,35,939
126,AHMC-35-947,M. le Dr F. J, Vernier, II. Chronique documentaire. Le service chirurgical aux îles Saint-Pierre et Miquelon.,1937,35,947
127,AHMC-35-954,MM. les Drs J. A. Leitner et J, Raboisson, II. Chronique documentaire. Considérations sur la pathologie chirurgicale du pacifique austral.,1937,35,954
128,AHMC-35-964,M. le Dr F. M. A, Legendre, II. Chronique documentaire. Première enquête d'ensemble sur l'endémicité palustre au Cambodge.,1937,35,964
129,AHMC-35-976,M, le Dr Le Rouzic, II. Chronique documentaire. Note complémentaire sur le choléra à Karikal au cours de ces trois dernières années.,1937,35,976
130,AHMC-35-979,MM. les Drs D. Buquet et J, Fournier,À propos d'un cas de syphilis familiale.,1937,35,979
131,AHMC-35-988,M, le Dr Le Bihan, II. Chronique documentaire. Note sur la lèpre dans le département du M'Bomou (Afrique Équatoriale française).,1937,35,988
133,AHMC-35-999,G. M. Findley et F. O, Mac Callum,Vaccination contre la fièvre jaune au moyen du seul virus pantrope atténué.,1937,35,999
134,AHMC-35-100,Sir Thomas Stanton,,Sur les possibilités de transport des moustiques par les aéronefs.,1937,35,100
135,AHMC-35-100,MM. Georges Blanc et M, Balthasard,L'influence du jeûne sur la persistance du virus du typhus murin chez la puce Xenopsylla chéopis.,1937,35,100
136,AHMC-35-100,Edmond Sergent,,2 III. Analyses. Les principes directeurs de la prophylaxie médicamenteuse collective du paludisme.,1937,35,100
137,AHMC-35-100,G, Serra,À propos de 15 nouvelles observations d'européens atteints de malaria et traités par l'association quinine-paludex.,1937,35,100
138,AHMC-35-100,Naumann,,Traitement de la bilieuse hémoglobinurique.,1937,35,100
139,AHMC-35-100,W, Yorke,La maladie de Chagas.,1937,35,100
140,AHMC-35-100,J, Martin,Nouveau traitement de la lambiliase par un dérivé d'acridine.,1937,35,100
141,AHMC-35-101,Van Nitsen,,Essais de traitement de la bilharziose intestinale par les sels de cuivre.,1937,35,101
142,AHMC-35-101,MM. H. Foley et L, Parrot,Cuti-réaction et intradermo-réaction à la tuberculine chez les vaccinés par le B. C. G. et chez les non-vaccinés.,1937,35,101
143,AHMC-35-101,Von Bormann,,Réactions de Dick positives chez les enfants nègres.,1937,35,101
144,AHMC-35-101,R, Pierret,Traitement des broncho-pneumonies de l'enfant par injections intra-musculaire de sang des parents (hétéro-hémothérapie familiale).,1937,35,101
147,AHMC-35-103,M, le Dr Lefèvre,3 I. Mémoires originaux. Considérations sur une fièvre éruptive identifiable à la variole ayant sévi dans le territoire du Cameroun en 1935-1936.,1937,35,103
148,AHMC-35-104,"MM. Les Docteurs J. R. P. Boulnois, Malbrant et A", Doher,"Essai d'étude d'une maladie éruptive, épidémique, simulant, comme aspect, la variole et la varicelle mais nettement différenciée au Centre Afrique : L'Abou Moukmouk et qui est peut-être l'alastrim.",1937,35,104
149,AHMC-35-105,"MM. Les Docteurs J. R. P. Boulnois, Malbrant et A. Doher", Transmissibilité à l'Européen de l'Abou Moukmouk,"9 I. Mémoires originaux. Essai d'étude d'une maladie éruptive, épidémique, simulant, comme aspect, la variole et la varicelle mais nettement différenciée au Centre Afrique : L'Abou Moukmouk et qui est peut-être l'alastrim.",1937,35,105
150,AHMC-35-106,"MM. Les Docteurs J. R. P. Boulnois, Malbrant et A. Doher", Formes cliniques de l'Abou Moukmouk d'après les 85 premiers cas,"0 I. Mémoires originaux. Essai d'étude d'une maladie éruptive, épidémique, simulant, comme aspect, la variole et la varicelle mais nettement différenciée au Centre Afrique : L'Abou Moukmouk et qui est peut-être l'alastrim.",1937,35,106
151,AHMC-35-106,"MM. Les Docteurs J. R. P. Boulnois, Malbrant et A. Doher", Abou Moukmouk et alastrim,"1 I. Mémoires originaux. Essai d'étude d'une maladie éruptive, épidémique, simulant, comme aspect, la variole et la varicelle mais nettement différenciée au Centre Afrique : L'Abou Moukmouk et qui est peut-être l'alastrim.",1937,35,106
152,AHMC-35-106,,,Recherche d'un vaccin spécifique contre l'Abou Moukmouk,1937,35,106
153,AHMC-35-106,,,Traitement de l'Abou Moukmouk,1937,35,106
154,AHMC-35-107,M, le Dr Lefèvre,6 I. Mémoires originaux. Recherches sur la durée de l'immunité vaccinale chez le noir du Cameroun.,1937,35,107
155,AHMC-35-108,M, le Dr Boulnois,Durée de l'immunité vaccinale laissée par le vaccin sec et ses conséquences pratiques pour la prophylaxie de la variole au Tchad (A. E. F.).,1937,35,108
156,AHMC-35-109,MM, les Docteurs Drogoz et Henric,Le scorbut dans les troupes sénégalaises en Mauritanie.,1937,35,109
157,AHMC-35-109,MM. les Docteurs Drogoz et Henric, Historique,4 I. Mémoires originaux. Le scorbut dans les troupes sénégalaises en Mauritanie.,1937,35,109
158,AHMC-35-110,,,Alimentation,1937,35,110
159,AHMC-35-111,,,L'eau,1937,35,111
160,AHMC-35-111,MM. les Docteurs Drogoz et Henric, Symptomatologie,2 I. Mémoires originaux. Le scorbut dans les troupes sénégalaises en Mauritanie.,1937,35,111
161,AHMC-35-111,,,Association béribéri scorbut,1937,35,111
162,AHMC-35-111,,,Iguindi,1937,35,111
163,AHMC-35-111,,,Étiologie,1937,35,111
164,AHMC-35-112,MM. les Docteurs Drogoz et Henric, Traitement,8 I. Mémoires originaux. Le scorbut dans les troupes sénégalaises en Mauritanie.,1937,35,112
165,AHMC-35-113,MM. les Docteurs Drogoz et Henric, Prophylaxie,0 I. Mémoires originaux. Le scorbut dans les troupes sénégalaises en Mauritanie.,1937,35,113
166,AHMC-35-113,le Dr J. E. Martial. Titre premier, Généralités,2 I. Mémoires originaux. Le paludisme à Lang Son.,1937,35,113
167,AHMC-35-114,,,Titre II. Le paludisme dans la troupe,1937,35,114
168,AHMC-35-116,,,Titre III. Le paludisme dans la population civile,1937,35,116
169,AHMC-35-118,,,Titre IV. Prophylaxie du paludisme à Lang Son,1937,35,118
170,AHMC-35-120,MM. les Drs G. Ledentu et M. Peltier, Deuxième partie,7 II. Chronique documentaire. Les maladies transmissibles observées dans les colonies françaises et territoires sous mandat pendant l'année 1935.,1937,35,120
171,AHMC-35-120,MM. les Drs G. Ledentu et M. Peltier. Deuxième partie. Chapitre III, Maladies transmissibles communes à la métropole et aux colonies,8 II. Chronique documentaire. Les maladies transmissibles observées dans les colonies françaises et territoires sous mandat pendant l'année 1935.,1937,35,120
172,AHMC-35-124,MM. les Drs G. Ledentu et M. Peltier. Deuxième partie. IV, Maladies sociales,9 II. Chronique documentaire. Les maladies transmissibles observées dans les colonies françaises et territoires sous mandat pendant l'année 1935.,1937,35,124
173,AHMC-35-133,M. le Dr Marneffe. I, Epidémiologie,Notes sur le paludisme à Java.,1937,35,133
174,AHMC-35-134,,,II. Prophylaxie,1937,35,134
176,AHMC-35-135,M, Perrier,Relations entre l'acidité et le pouvoir rotatoire des huiles antilépreuses.,1937,35,135
177,AHMC-35-136,MM. D'Anella et R, Tourenc,Sur deux cas de tumeurs rares du tractus intestinal observées à l'hôpital indigène de Yaoundé (Cameroun).,1937,35,136
178,AHMC-35-136,,,Circulaire. Les débuts de la maternité de Bangui,1937,35,136
179,AHMC-35-137,Vittorio Scaffidi et Silvano Anselmi,,Identification à l'alastrim d'une maladie éruptive rencontrée chez les indigènes de l'Erythrée.,1937,35,137
180,AHMC-35-138,Pchenichnof et Raikler,,Recherches expérimentales sur la transmission du virus du typhus exanthématique des poux malades aux poux sains par voie buccale. Contribution à la solution du problème épidémiologique de la conservation du virus pendant les périodes interépidémiques.,1937,35,138
181,AHMC-35-138,le Dr Lasnet,,Protection contre le typhus exanthématique.,1937,35,138
182,AHMC-35-138,Etienne Burnet,,6 III. Analyses. Les rickettsioses humaines.,1937,35,138
183,AHMC-35-139,MM, Sicault et Messerlin,Les thérapeutiques stérilisantes dans la maladie palustre.,1937,35,139
184,AHMC-35-139,H, Graf,Sur la lésion primaire et la période d'incubation de la maladie du sommeil.,1937,35,139
185,AHMC-35-139,Lester (H.-M.-O,),Rapport d'études sur la mouche «tsé-tsé» et la maladie du sommeil en Nigéria.,1937,35,139
186,AHMC-35-139,Symes (C.-B.) et Vane (R.-T,),"La destruction de «glossina palpalis» sur les rives des cours-d'eau, par la «Block Method», expérience financée par le «Colonial development Fund».",1937,35,139
187,AHMC-35-139,A. W. Grace et Fi. H, Susking,Emploi de l'antigène standardisé du cerveau de souris pour la réaction de Frei dans la lymphogranulomatose inguinale.,1937,35,139
188,AHMC-35-140,MM. L. Montel et J.-B, Bablet,La lèpre tuberculoïde en Cochinchine.,1937,35,140
189,AHMC-35-140,MM. E. Marchoux et V, Chorine,Traitement de la lèpre par la tellure.,1937,35,140
190,AHMC-35-140,,,Le mode d'action du Rubiazol,1937,35,140
191,AHMC-35-140,le Docteur Pierre Cazamian,,4 III. Analyses. Traitement du mal de mer.,1937,35,140
192,AHMC-35-140,,,5 III. Analyses. Société de médecine militaire française,1937,35,140
0,AHMC-36-5,M. le Dr G, Moustardier, I. Mémoires originaux. Contribution à l'étude du cancer dans la race malgache (à propos de 61 cas de tumeurs malignes observées chez les indigènes de Madagascar).,1938,36,5
2,AHMC-36-21,M. le Dr Beautes, Historique, I. Mémoires originaux. Service de prophylaxie et de traitement de la trypanosomiase dans le Nord-Dahomey.,1938,36,21
9,AHMC-36-85,M, le Dr Hervé Floch, I. Mémoires originaux. Étude clinique et bactériologique d'une épidémie de pneumococcie atteignant en mer un contingent de tirailleurs.,1938,36,85
14,AHMC-36-126,M, le Dr Raoult André, I. Mémoires originaux. La coloration du suc ganglionnaire dans la recherche du trypanosome en équipe de prospection.,1938,36,126
15,AHMC-36-138,M, le Dr Jean Guibert, I. Mémoires originaux. La ponction de la moelle osseuse. Excellente méthode pour la mise en évidence chez l'homme de trypanosoma gambiense. Nécessité de la coloration de l'étalement du suc ganglionnaire.,1938,36,138
16,AHMC-36-148,M. le Dr R, Beaudiment,II. Chronique documentaire. La protection de la maternité et de l'enfance dans les colonies françaises en 1936.,1938,36,148
17,AHMC-36-150,M. le Dr R. Beaudiment, Groupe de l'Afrique Occidentale française, II. Chronique documentaire. La protection de la maternité et de l'enfance dans les colonies françaises en 1936.,1938,36,150
24,AHMC-36-241,J. M, Guibert, II. Chronique documentaire. La réaction de Pandy dans la trypanosomiase humaine.,1938,36,241
25,AHMC-36-250,,,III. Analyses. Nouveau procédé pour la recherche des hématozoaires,1938,36,250
26,AHMC-36-251,le Dr Amanario Diaz de Léon,,Premiers cas de paludisme traités par un dérivé de la sulfanilamide.,1938,36,251
27,AHMC-36-252,R, Radua,Étude sur le problème de la Trypanosomiase chimiorésistante (Nouvelle méthode de traitement).,1938,36,252
28,AHMC-36-253,le Dr E, Escomel,Le traitement le plus efficace de l'amibiase humaine.,1938,36,253
